Census.Date,Ward,Village.2002,Village,vitongoji,Adults,Children,dogs,vacc_dogs,pups,vacc_pups,cats,vacc_cats,kittens,vacc_kittens,humansTotal,dogsTotal
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,3,2,2,0,0,0,0,0,0,5,2
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,4,5,2,2,0,0,0,0,0,0,9,2
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,5,2,0,0,0,0,0,1,0,7,2
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,2,3,3,4,0,1,0,0,0,5,7
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,4,3,0,0,0,0,0,0,0,6,3
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,4,4,4,0,0,0,0,0,0,6,4
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,2,1,0,4,0,1,0,0,0,4,5
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,1,4,1,0,0,0,0,0,0,0,5,1
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,3,5,4,1,0,1,1,0,0,5,6
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,4,2,4,4,1,0,1,1,0,0,6,5
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,4,1,1,1,0,0,0,0,0,7,2
06/03/2015,Natta,Makundusi,Makundusi,Nyakitono,10,8,2,0,6,0,1,0,0,0,18,8
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,5,1,0,0,0,1,0,0,0,8,1
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,7,1,1,0,0,0,0,0,0,10,1
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,6,2,2,0,0,1,0,0,0,9,2
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,6,7,0,0,0,0,0,0,0,0,13,0
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,10,21,3,1,7,0,1,0,0,0,31,10
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,7,8,2,2,0,0,0,0,0,0,15,2
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,3,0,0,0,0,0,0,2,0,5,0
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,3,2,2,1,0,1,0,0,0,6,3
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,1,4,4,0,0,1,1,0,0,4,4
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,5,6,2,1,0,0,1,0,0,0,11,2
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,7,3,2,2,0,0,1,0,0,0,10,2
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,2,2,2,1,0,1,1,0,0,5,3
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,4,0,0,0,0,1,0,0,0,6,0
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,2,1,1,0,0,1,0,0,0,4,1
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,6,3,3,0,0,1,1,0,0,8,3
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,6,1,1,0,0,1,0,0,0,9,1
07/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,4,2,2,0,0,1,0,0,0,6,2
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,3,2,1,1,0,0,0,0,0,0,5,1
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,8,2,2,2,0,2,0,0,0,10,4
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,5,5,4,0,0,0,0,0,0,0,10,4
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,6,4,3,3,4,0,0,0,0,0,10,7
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,7,4,5,0,0,0,0,0,0,0,11,5
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,6,0,0,0,0,1,1,0,0,8,0
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,12,6,8,0,0,0,2,0,3,0,18,8
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,5,5,2,2,0,0,1,0,0,0,10,2
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,7,6,8,8,1,0,1,0,0,0,13,9
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,9,10,3,3,1,0,4,0,0,0,19,4
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,6,5,3,0,0,0,2,0,0,0,11,3
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,6,2,4,0,0,0,0,0,0,0,8,4
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,5,6,2,2,2,0,1,0,0,0,11,4
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,4,1,2,0,0,0,0,0,0,0,5,2
08/03/2015,Natta,Makundusi,Makundusi,Nyakitono,2,6,2,0,0,0,0,0,0,0,8,2
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,12,3,0,0,0,1,0,0,0,16,3
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,2,0,0,0,1,0,0,0,9,2
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,1,0,0,0,0,0,0,0,8,1
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,5,4,4,0,0,1,0,0,0,8,4
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,4,3,3,0,0,1,0,0,0,8,3
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,7,6,3,0,0,1,0,0,0,10,6
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,2,1,0,0,0,0,0,0,9,2
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,4,5,5,0,0,1,0,0,0,10,5
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,0,0,0,0,0,1,0,0,0,3,0
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,7,3,3,0,0,1,0,0,0,9,3
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,4,1,1,0,0,1,1,0,0,8,1
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,5,1,1,0,0,0,0,0,0,8,1
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,1,0,0,0,0,0,0,0,8,1
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,0,0,0,1,1,0,0,6,1
17/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,2,1,1,0,0,0,0,0,6,3
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,5,3,0,0,1,0,0,0,7,5
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,0,0,0,0,0,0,0,0,3,0
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,7,8,2,0,0,0,0,0,0,10,8
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,3,8,0,0,0,0,0,0,0,8,8
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,4,3,3,0,0,1,0,0,0,8,3
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,2,4,0,0,0,1,0,2,0,5,4
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,3,1,0,0,0,0,0,1,0,8,1
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,4,1,0,0,0,0,0,0,0,8,1
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,4,4,0,0,1,0,0,0,5,4
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,8,3,3,0,0,0,0,1,0,12,3
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,3,3,3,0,0,1,0,0,0,9,3
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,0,0,0,1,0,0,0,6,1
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,2,1,0,0,0,0,0,0,5,2
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,1,1,0,0,1,1,0,0,7,1
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,2,2,0,0,0,0,1,0,8,2
18/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,0,0,0,0,1,1,0,0,8,0
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,2,5,0,0,0,0,0,0,0,4,5
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,2,2,0,0,0,1,0,0,0,4,2
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,7,3,0,0,0,1,0,1,0,10,3
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,9,2,1,0,0,1,0,0,0,11,2
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,6,2,2,0,0,1,0,0,0,10,2
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,1,0,0,1,0,0,0,6,1
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,4,2,0,0,1,0,0,0,7,4
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,1,0,0,0,0,0,0,6,1
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,8,0,0,3,0,0,0,0,0,10,3
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,3,3,2,0,1,0,0,0,6,5
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,3,3,2,0,0,0,0,0,9,5
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,0,4,4,0,0,1,0,0,0,3,4
19/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,8,3,1,0,0,1,0,0,0,13,3
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,2,2,0,0,1,1,0,0,9,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,2,1,0,0,0,0,0,0,8,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,8,2,2,0,0,1,0,0,0,14,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,9,16,3,1,0,0,0,0,1,0,25,3
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,2,0,0,0,0,0,0,0,7,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,1,1,0,0,5,0
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,1,2,2,0,0,0,0,0,0,7,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,2,3,0,0,0,0,0,0,0,5,3
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,5,1,0,0,0,0,0,0,0,8,1
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,3,3,0,0,0,0,0,0,6,3
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,1,1,0,0,1,0,0,0,7,1
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,2,2,5,0,0,0,1,0,7,7
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,7,4,4,0,0,0,0,0,0,12,4
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,1,2,2,0,0,2,0,0,0,4,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,6,0,0,3,0,0,0,0,0,11,3
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,8,4,4,2,0,0,0,0,0,10,6
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,2,3,0,0,0,0,0,0,0,4,3
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,2,2,1,0,0,1,0,1,0,4,2
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,3,3,1,0,1,1,1,0,5,4
21/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,0,0,0,0,0,0,0,0,3,0
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,8,1,0,1,0,0,0,0,0,10,2
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,6,2,2,1,0,1,0,0,0,10,3
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,2,3,0,0,0,1,0,0,0,5,3
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,5,2,0,0,1,0,0,0,7,5
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,5,0,0,0,0,0,0,0,0,9,0
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,7,6,4,4,0,0,0,0,0,0,13,4
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,1,0,0,2,0,0,0,0,0,2,2
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,5,0,0,0,0,0,0,0,0,6,0
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,6,4,3,0,0,1,0,0,0,11,4
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,1,1,1,0,0,1,0,0,0,2,1
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,1,1,0,0,0,0,0,0,7,1
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,2,2,0,0,1,0,0,0,7,2
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,2,1,1,1,0,0,0,0,0,6,2
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,8,6,6,0,0,1,0,0,0,12,6
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,1,1,0,0,0,0,0,0,0,4,1
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,2,0,0,0,0,0,0,0,6,2
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,2,4,4,2,0,0,0,0,0,7,6
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,11,12,3,3,0,0,0,0,0,0,23,3
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,2,2,1,0,0,0,0,0,7,3
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,5,2,2,1,0,2,0,0,0,8,3
22/03/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,1,0,0,0,1,0,0,0,6,1
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,6,1,1,7,0,0,0,0,0,10,8
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,8,2,2,0,0,1,0,0,0,9,2
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,12,4,0,0,0,1,0,0,0,14,4
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,1,0,0,1,0,0,0,6,1
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,5,1,1,5,0,1,0,0,0,9,6
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,1,0,0,0,1,0,0,0,7,1
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,1,0,0,0,0,0,0,0,9,1
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,8,10,2,2,0,0,0,0,0,0,18,2
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,2,1,0,0,1,0,0,0,6,2
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,7,2,2,0,0,1,0,0,0,8,2
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,3,0,0,0,0,0,0,0,0,4,0
14/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,8,4,3,0,0,0,0,0,0,10,4
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,9,6,4,0,0,0,0,0,0,12,6
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,2,2,2,0,0,1,0,0,0,5,2
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,4,0,0,0,0,0,0,0,0,10,0
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,0,0,0,0,0,0,0,6,1
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,0,1,1,0,0,1,0,0,0,3,1
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,2,1,2,0,0,0,0,0,9,4
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,6,4,1,0,0,2,0,0,0,11,4
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,1,1,0,0,0,0,0,0,8,1
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,8,8,4,4,0,0,0,0,0,0,16,4
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,2,2,0,0,0,0,0,0,6,2
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,1,0,0,2,0,1,0,0,0,6,2
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,1,1,0,0,0,0,0,0,5,1
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,1,1,1,0,0,0,0,0,7,2
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,2,1,0,0,0,0,0,0,0,3,1
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,4,2,0,0,1,0,0,0,7,4
20/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,7,2,2,0,0,1,0,0,0,9,2
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,1,1,1,0,1,0,1,0,7,2
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,1,1,0,0,1,0,0,0,5,1
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,1,1,0,0,0,0,0,0,5,1
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,5,1,1,0,0,1,1,0,0,9,1
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,7,11,1,1,1,0,1,1,0,0,18,2
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,8,4,3,0,0,1,0,0,0,11,4
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,5,1,0,0,0,0,0,0,0,8,1
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,2,1,0,0,0,0,0,0,7,2
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,8,2,2,0,0,1,0,0,0,10,2
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,2,0,0,0,0,1,0,0,0,5,0
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,0,0,0,0,0,0,0,0,0,2,0
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,0,0,0,2,0,0,0,6,1
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,8,7,2,2,3,0,1,1,0,0,15,5
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,9,13,6,6,3,0,2,2,0,0,22,9
23/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,8,2,2,1,0,1,1,0,0,11,3
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,1,0,0,0,0,0,0,0,3,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,8,2,1,0,0,1,0,0,0,13,2
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,7,1,1,0,0,0,0,0,0,10,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,4,1,1,0,0,0,0,0,0,7,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,0,0,0,0,0,0,0,0,0,2,0
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,0,0,0,0,0,0,0,0,0,1,0
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,2,0,0,0,0,0,0,0,5,2
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,5,1,1,0,0,1,1,0,0,9,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,1,0,0,0,0,0,0,0,7,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,0,0,0,0,1,0,0,0,9,0
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,0,0,0,0,1,0,0,0,8,0
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,6,0,0,0,0,0,0,0,0,7,0
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,10,1,0,1,0,1,0,0,0,12,2
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,1,0,0,0,1,0,0,0,6,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,1,1,0,0,0,0,0,0,5,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,4,1,1,0,0,1,0,0,0,5,1
24/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,4,0,0,0,0,0,0,0,0,5,0
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,1,1,1,0,0,0,0,0,7,2
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,9,1,1,0,0,1,0,0,0,12,1
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,8,2,2,0,0,0,0,1,0,11,2
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,13,3,3,0,0,2,0,0,0,19,3
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,8,7,4,4,0,0,0,0,0,0,15,4
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,1,0,0,0,0,0,1,0,6,1
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,5,1,1,3,0,1,0,1,0,9,4
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,8,5,4,0,0,1,1,0,0,11,5
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,6,4,4,1,0,0,0,0,0,10,5
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,0,0,0,0,0,0,0,0,6,0
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,6,2,2,0,0,0,0,0,0,11,2
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,5,0,0,0,0,0,0,0,0,11,0
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,0,0,0,0,0,0,0,0,6,0
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,1,0,0,0,0,0,0,0,0,2,0
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,2,1,1,0,0,0,0,0,0,3,1
25/04/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,2,2,0,0,0,0,0,0,7,2
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,0,0,0,0,1,1,0,0,7,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,5,0,0,0,0,0,0,0,0,6,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,0,0,0,0,0,0,0,0,3,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,3,0,0,0,0,0,0,0,0,4,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,2,1,0,0,1,1,0,0,8,2
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,1,1,0,0,1,1,3,0,5,1
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,1,0,0,0,0,0,0,0,3,1
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,0,0,0,0,0,0,0,0,8,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,3,0,0,0,0,0,0,0,0,4,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,0,0,0,0,0,0,0,0,3,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,7,2,2,0,0,0,0,0,0,12,2
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,3,3,3,0,0,0,0,0,8,6
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,0,0,0,0,1,0,0,0,9,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,0,0,0,0,0,0,0,0,6,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,0,0,0,0,0,0,0,0,6,0
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,4,2,2,0,0,1,0,0,0,6,2
08/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,2,0,0,0,0,0,0,0,0,3,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,4,0,0,0,0,0,0,0,0,5,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,1,0,0,0,0,0,5,1
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,2,1,1,1,0,0,0,0,0,4,2
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,1,0,0,0,0,0,0,0,0,3,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,5,6,0,0,0,0,0,0,0,0,11,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,2,0,0,0,0,0,0,1,0,4,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,3,0,0,0,0,0,0,0,0,5,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,5,0,0,0,0,0,0,0,0,7,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,7,5,5,1,0,0,0,0,0,10,6
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,3,0,0,0,0,2,0,0,0,6,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,3,6,0,0,0,0,0,0,0,0,9,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,8,0,0,0,0,0,0,0,0,10,0
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,3,1,1,0,0,0,0,1,0,7,1
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,4,3,3,1,0,1,0,0,0,10,4
09/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,3,0,0,0,0,0,0,0,0,4,0
10/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,1,3,0,0,0,0,0,0,0,0,4,0
10/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,6,0,0,0,0,0,0,0,0,8,0
10/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,6,5,3,3,0,0,0,0,0,0,11,3
10/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,2,7,1,1,0,0,0,0,0,0,9,1
10/05/2015,Natta,Makundusi,Makundusi,Nyarugusu,4,6,1,1,1,0,0,0,0,0,10,2
